,hoax,valid
bol,0.0002390275953870705,9.77588716513672e-05
bola,0.00011951379769353526,0.0001955177433027344
bolehkan-warga-jawa-tengah-salat-idul-fitri-ini-5-syarat-yang-harus-dipenuhi,0.0002390275953870705,9.77588716513672e-05
bolgana,0.00027500483338854136,9.77588716513672e-05
bolivar,0.0002390275953870705,9.77588716513672e-05
bolivia,0.00011951379769353526,0.00031580504148131627
bom,0.00011951379769353526,0.0001955177433027344
bondowoso,0.00027500483338854136,9.77588716513672e-05
boneka,0.0002390275953870705,9.77588716513672e-05
bongkar,0.00011951379769353526,0.00022494609601206116
bonus,0.0002390275953870705,9.77588716513672e-05
booming,0.0002390275953870705,9.77588716513672e-05
bosan,0.00011951379769353526,0.0001955177433027344
botania,0.0002390275953870705,9.77588716513672e-05
botol,0.0002390275953870705,9.77588716513672e-05
boyband,0.0002390275953870705,9.77588716513672e-05
boyolali,0.00027500483338854136,0.0002781335741293101
bpb,0.00011951379769353526,0.00022494609601206116
bpbn,0.0002390275953870705,9.77588716513672e-05
bpjs,0.0002390275953870705,9.77588716513672e-05
bpom,0.00011951379769353526,0.0001955177433027344
bppk,0.00011951379769353526,0.0001955177433027344
bps,0.00011951379769353526,0.0001955177433027344
br,0.00011951379769353526,0.0001955177433027344
brasil,0.00011951379769353526,0.00025437444872138793
brazil,0.00011951379769353526,0.00024216057880501314
breaking,0.0002390275953870705,9.77588716513672e-05
brhubungan,0.0002390275953870705,9.77588716513672e-05
brigadir,0.00011951379769353526,0.0001955177433027344
bripka,0.00011951379769353526,0.0002638482622447748
brokoli,0.0002390275953870705,9.77588716513672e-05
bronkoskopi,0.00011951379769353526,0.0001955177433027344
bros,0.00011951379769353526,0.0001955177433027344
broto,0.00011951379769353526,0.00022494609601206116
brt,0.0002390275953870705,9.77588716513672e-05
bruto,0.00011951379769353526,0.0001955177433027344
bs,0.0002390275953870705,9.77588716513672e-05
btc,0.00011951379769353526,0.0001955177433027344
bts,0.00027500483338854136,9.77588716513672e-05
bu,0.00011951379769353526,0.0001955177433027344
buah,0.0003320274065003928,0.00034265950684936824
buang,0.00034695930939148306,0.00031323115414004147
bubar,0.00027500483338854136,0.00024216057880501314
bubarin,0.00011951379769353526,0.0001955177433027344
bubut,0.00011951379769353526,0.00024216057880501314
budaya,0.00027500483338854136,0.0003010172842236667
budi,0.00029605016849892197,0.00025437444872138793
budiono,0.00011951379769353526,0.0001955177433027344
bugar,0.00011951379769353526,0.00025437444872138793
buka,0.0003320274065003928,0.0003369902795479636
bukti,0.0003634883900805981,0.00029732311714979
buku,0.0002390275953870705,0.0001955177433027344
buldozer,0.0002390275953870705,9.77588716513672e-05
bule,0.00011951379769353526,0.00024216057880501314
bulir,0.00011951379769353526,0.00022494609601206116
buluh,0.0003109820713900122,0.0001955177433027344
bumi,0.0003109820713900122,0.00022494609601206116
bumn,0.00011951379769353526,0.00024216057880501314
bungkus,0.0003109820713900122,9.77588716513672e-05
bungsu,0.00011951379769353526,0.00024216057880501314
bunuh,0.0003829365473929539,0.0002781335741293101
bupati,0.00011951379769353526,0.00029732311714979
buron,0.0002390275953870705,9.77588716513672e-05
bursa,0.00011951379769353526,0.0001955177433027344
buru,0.0002390275953870705,0.0001955177433027344
buruh,0.00027500483338854136,0.0001955177433027344
buruk,0.0003109820713900122,0.00032863872004807224
bus,0.00029605016849892197,0.0002715889315143399
busuk,0.0002390275953870705,9.77588716513672e-05
butantan,0.00011951379769353526,0.0001955177433027344
butir,0.0002390275953870705,0.0001955177433027344
buton,0.00011951379769353526,0.00022494609601206116
butuh,0.00035854139308060575,0.0003304456369329934
by,0.0002390275953870705,9.77588716513672e-05
c,0.00027500483338854136,9.77588716513672e-05
c-130b,0.0002390275953870705,9.77588716513672e-05
c0r0na,0.0002390275953870705,9.77588716513672e-05
c19,0.0002390275953870705,9.77588716513672e-05
cabut,0.0002390275953870705,0.00022494609601206116
cacat,0.00027500483338854136,0.00022494609601206116
cadang,0.00011951379769353526,0.0001955177433027344
cadena,0.00011951379769353526,0.0001955177433027344
cahari,0.00011951379769353526,0.0001955177433027344
cahu,0.0002390275953870705,9.77588716513672e-05
cahyono,0.0002390275953870705,0.0003247764096315889
cair,0.00034695930939148306,0.0002888034143072919
caitilin,0.00011951379769353526,0.0001955177433027344
calon,0.00011951379769353526,0.00025437444872138793
cam,0.0002390275953870705,9.77588716513672e-05
camat,0.00027500483338854136,0.0003846321291076229
campur,0.00032256415507913493,9.77588716513672e-05
can,0.0002390275953870705,9.77588716513672e-05
canda,0.00011951379769353526,0.0001955177433027344
candi,0.00011951379769353526,0.0001955177433027344
candisari,0.00011951379769353526,0.0001955177433027344
cangkring,0.00011951379769353526,0.0001955177433027344
cangkuk,0.0002390275953870705,9.77588716513672e-05
cannabidiol,0.0002390275953870705,9.77588716513672e-05
cantum,0.00027500483338854136,0.0001955177433027344
cap,0.0002390275953870705,9.77588716513672e-05
capa,0.00011951379769353526,0.0002715889315143399
capai,0.00029605016849892197,0.00036327229392644567
caption,0.00011951379769353526,0.0001955177433027344
car,0.0002390275953870705,9.77588716513672e-05
care,0.00011951379769353526,0.0001955177433027344
cari,0.00034002847157253756,0.0002888034143072919
carik,0.00011951379769353526,0.0001955177433027344
carrie,0.00011951379769353526,0.00022494609601206116
case,0.00011951379769353526,0.0002638482622447748
castro,0.0002390275953870705,9.77588716513672e-05
catat,0.00027500483338854136,0.0003648746025188974
cathay,0.0002390275953870705,9.77588716513672e-05
cawan,0.0002390275953870705,9.77588716513672e-05
cawas,0.0002390275953870705,9.77588716513672e-05
cbd,0.00029605016849892197,9.77588716513672e-05
cdc,0.0003109820713900122,0.0001955177433027344
cebong,0.0002390275953870705,9.77588716513672e-05
cecar,0.00011951379769353526,0.0001955177433027344
cegah,0.00039705104468438905,0.0003727461074498326
cek,0.00011951379769353526,0.00024216057880501314
celaka,0.0002390275953870705,9.77588716513672e-05
cemat,0.00011951379769353526,0.0001955177433027344
cemburu,0.00011951379769353526,0.0001955177433027344
cemputih,0.0002390275953870705,9.77588716513672e-05
cendekiawan,0.00011951379769353526,0.0001955177433027344
cenderung,0.00011951379769353526,0.00025437444872138793
cengang,0.0002390275953870705,9.77588716513672e-05
center,0.0002390275953870705,0.0002638482622447748
centre,0.00011951379769353526,0.0001955177433027344
century,0.0002390275953870705,9.77588716513672e-05
ceo,0.00011951379769353526,0.0001955177433027344
cepat,0.0003634883900805981,0.00037993894797636567
cepet,0.00027500483338854136,9.77588716513672e-05
cerita,0.00029605016849892197,0.00022494609601206116
cermat,0.00027500483338854136,9.77588716513672e-05
ceroboh,0.0002390275953870705,9.77588716513672e-05
certificate,0.00011951379769353526,0.0001955177433027344
certificates,0.0002390275953870705,9.77588716513672e-05
cetak,0.00011951379769353526,0.0001955177433027344
cfr,0.00011951379769353526,0.0002638482622447748
chadox,0.00011951379769353526,0.00022494609601206116
chadox1,0.00011951379769353526,0.0002638482622447748
chain,0.00011951379769353526,0.0002638482622447748
champions,0.00011951379769353526,0.00025437444872138793
channel,0.00011951379769353526,0.0002638482622447748
chaos,0.0002390275953870705,9.77588716513672e-05
charles,0.0002390275953870705,9.77588716513672e-05
chen,0.0002390275953870705,0.0001955177433027344
chief,0.00011951379769353526,0.0001955177433027344
chili,0.00011951379769353526,0.0001955177433027344
china,0.00041556396619245724,0.0003521333203727551
china-amerika,0.00011951379769353526,0.0001955177433027344
chip,0.0002390275953870705,9.77588716513672e-05
chloroquine,0.00029605016849892197,9.77588716513672e-05
christijanto,0.00011951379769353526,0.0001955177433027344
cicil,0.00027500483338854136,9.77588716513672e-05
cigna,0.00011951379769353526,0.0002638482622447748
cileungsi,0.00029605016849892197,9.77588716513672e-05
cina,0.0003918562945512266,9.77588716513672e-05
cinta,0.00027500483338854136,0.0001955177433027344
ciperna,0.0002390275953870705,9.77588716513672e-05
cipta,0.00032256415507913493,9.77588716513672e-05
cipto,0.0002390275953870705,9.77588716513672e-05
cipularang,0.00011951379769353526,0.00025437444872138793
circulating,0.0002390275953870705,9.77588716513672e-05
cirebon,0.00027500483338854136,9.77588716513672e-05
cirus,0.0002390275953870705,9.77588716513672e-05
cita,0.0002390275953870705,9.77588716513672e-05
citizen,0.0002390275953870705,9.77588716513672e-05
citos,0.00027500483338854136,9.77588716513672e-05
citra,0.00029605016849892197,9.77588716513672e-05
city,0.00011951379769353526,0.0002638482622447748
civitas,0.00011951379769353526,0.00024216057880501314
class,0.0002390275953870705,9.77588716513672e-05
cleaning,0.00029605016849892197,9.77588716513672e-05
clear,0.00011951379769353526,0.0001955177433027344
clinical,0.00011951379769353526,0.0001955177433027344
close,0.0002390275953870705,9.77588716513672e-05
cluster,0.00011951379769353526,0.0001955177433027344
cnnindonesia,0.00011951379769353526,0.00024216057880501314
co,0.0002390275953870705,9.77588716513672e-05
co-founder,0.00011951379769353526,0.0001955177433027344
co2,0.0003320274065003928,9.77588716513672e-05
coba,0.00034002847157253756,0.0003104910977470536
cobid-19,0.00011951379769353526,0.0001955177433027344
cocok,0.00011951379769353526,0.00024216057880501314
colong,0.00011951379769353526,0.00025437444872138793
com,0.0003721591958367283,0.0003521333203727551
command,0.00011951379769353526,0.0001955177433027344
commuter,0.00011951379769353526,0.0001955177433027344
company,0.0002390275953870705,9.77588716513672e-05
condotel,0.0002390275953870705,9.77588716513672e-05
conference,0.00011951379769353526,0.00022494609601206116
conggeang,0.00011951379769353526,0.00022494609601206116
congregants,0.0002390275953870705,9.77588716513672e-05
consuming,0.0002390275953870705,9.77588716513672e-05
contact,0.00027500483338854136,0.00022494609601206116
content,0.00029605016849892197,9.77588716513672e-05
contoh,0.00011951379769353526,0.00025437444872138793
convid19,0.0002390275953870705,9.77588716513672e-05
cope,0.00011951379769353526,0.0001955177433027344
copot,0.00011951379769353526,0.0001955177433027344
coron,0.0002390275953870705,9.77588716513672e-05
corona,0.0004825281736773942,0.000426765179610535
coronavirus,0.00035854139308060575,0.00024216057880501314
corono,0.0002390275953870705,9.77588716513672e-05
corporate,0.0002390275953870705,9.77588716513672e-05
corvid-19,0.0002390275953870705,9.77588716513672e-05
coughing,0.0002390275953870705,9.77588716513672e-05
coughs,0.0002390275953870705,9.77588716513672e-05
cov,0.00011951379769353526,0.00025437444872138793
cov-2,0.00011951379769353526,0.0001955177433027344
covid,0.00042783353255269744,0.00033217878118681524
covid-19,0.00047316007202219537,0.0004738932334057505
covid-nineteen,0.0002390275953870705,9.77588716513672e-05
covid19,0.00034002847157253756,0.00031323115414004147
cpr,0.00011951379769353526,0.0001955177433027344
csr,0.0002390275953870705,9.77588716513672e-05
cuci,0.00032256415507913493,0.00033991945045638036
cucu,0.00027500483338854136,9.77588716513672e-05
cuit,0.00027500483338854136,9.77588716513672e-05
cuka,0.00029605016849892197,9.77588716513672e-05
cuman,0.00011951379769353526,0.0001955177433027344
cuplik,0.0002390275953870705,0.00022494609601206116
curi,0.00027500483338854136,9.77588716513672e-05
curiga,0.0002390275953870705,0.00022494609601206116
currency,0.0002390275953870705,9.77588716513672e-05
cut,0.00011951379769353526,0.00022494609601206116
cuti,0.00011951379769353526,0.0001955177433027344
cvd,0.00011951379769353526,0.00022494609601206116
cx,0.0002390275953870705,9.77588716513672e-05
d,0.00034695930939148306,0.0001955177433027344
d3,0.0002390275953870705,9.77588716513672e-05
dada,0.0002390275953870705,0.00022494609601206116
dadak,0.00011951379769353526,0.0001955177433027344
dadi,0.00011951379769353526,0.0001955177433027344
daeng,0.00011951379769353526,0.00022494609601206116
daerah,0.00036800464450186367,0.000362447876983595
daftar,0.00027500483338854136,0.0002838028014307147
dagang,0.00032256415507913493,0.00034523339419064304
daging,0.0002390275953870705,0.0001955177433027344
dagu,0.00011951379769353526,0.0002638482622447748
dahnil,0.00027500483338854136,9.77588716513672e-05
dak,0.00027500483338854136,9.77588716513672e-05
daksa,0.00011951379769353526,0.00024216057880501314
dakwa,0.0002390275953870705,0.00024216057880501314
dalem,0.00027500483338854136,9.77588716513672e-05
dalian,0.00011951379769353526,0.00029732311714979
dalih,0.00027500483338854136,9.77588716513672e-05
damayanti,0.00011951379769353526,0.0001955177433027344
dampak,0.0003109820713900122,0.00032270496766342833
dana,0.00032256415507913493,0.0002638482622447748
danau,0.0002390275953870705,9.77588716513672e-05
daniel,0.00011951379769353526,0.0001955177433027344
dapet,0.00027500483338854136,9.77588716513672e-05
dapil,0.00011951379769353526,0.0001955177433027344
dapur,0.00011951379769353526,0.00022494609601206116
dar,0.0002390275953870705,9.77588716513672e-05
darah,0.00035307274161077334,0.0002638482622447748
darat,0.0002390275953870705,0.00022494609601206116
daring,0.0002390275953870705,0.0002781335741293101
darkness,0.0002390275953870705,9.77588716513672e-05
darurat,0.00029605016849892197,0.0002888034143072919
darussalam,0.00011951379769353526,0.0001955177433027344
dasar,0.00035854139308060575,0.00036565363609183043
dasco,0.00011951379769353526,0.00022494609601206116
dasyat,0.0002390275953870705,9.77588716513672e-05
data,0.0003109820713900122,0.00037403275556576013
daud,0.00011951379769353526,0.00022494609601206116
daun,0.00011951379769353526,0.00025437444872138793
david,0.00011951379769353526,0.0001955177433027344
day,0.0002390275953870705,9.77588716513672e-05
daya,0.00029605016849892197,0.0002838028014307147
dd,0.00011951379769353526,0.0001955177433027344
dealer,0.0002390275953870705,9.77588716513672e-05
dean,0.0002390275953870705,9.77588716513672e-05
dedikasi,0.0002390275953870705,9.77588716513672e-05
defensif,0.0002390275953870705,9.77588716513672e-05
definisi,0.00011951379769353526,0.00022494609601206116
dekade,0.0002390275953870705,9.77588716513672e-05
dekam,0.00011951379769353526,0.0001955177433027344
dekan,0.00027500483338854136,0.00022494609601206116
delanggu,0.00011951379769353526,0.0002715889315143399
delapan,0.00011951379769353526,0.0002715889315143399
delhi,0.0002390275953870705,9.77588716513672e-05
demam,0.0002390275953870705,0.0003010172842236667
demo,0.00011951379769353526,0.0001955177433027344
demokrasi,0.00011951379769353526,0.0001955177433027344
demokrat,0.0002390275953870705,9.77588716513672e-05
demonstrasi,0.00011951379769353526,0.00022494609601206116
denai,0.0002390275953870705,9.77588716513672e-05
denda,0.0003634883900805981,0.0001955177433027344
dengan78,0.00011951379769353526,0.0001955177433027344
dengar,0.0003109820713900122,0.0001955177433027344
dengerin,0.00011951379769353526,0.0001955177433027344
dennis,0.0002390275953870705,9.77588716513672e-05
denpasar,0.00011951379769353526,0.0001955177433027344
departemen,0.0002390275953870705,9.77588716513672e-05
deputi,0.00011951379769353526,0.00022494609601206116
derita,0.00029605016849892197,0.0002638482622447748
desa,0.0003109820713900122,0.0003521333203727551
desak,0.0002390275953870705,0.00022494609601206116
desember,0.0002390275953870705,0.00024216057880501314
desentralisasi,0.00011951379769353526,0.0001955177433027344
desinfeksi,0.00027500483338854136,9.77588716513672e-05
destinasi,0.00011951379769353526,0.00024216057880501314
destry,0.00011951379769353526,0.00025437444872138793
detail,0.00011951379769353526,0.00022494609601206116
deteksi,0.0002390275953870705,0.0002781335741293101
detensif,0.0002390275953870705,9.77588716513672e-05
detik,0.0002390275953870705,0.00022494609601206116
detikcom,0.00011951379769353526,0.0002781335741293101
dettol,0.0003721591958367283,9.77588716513672e-05
deutsche,0.00011951379769353526,0.0001955177433027344
dewan,0.00011951379769353526,0.00029732311714979
dewasa,0.00011951379769353526,0.0002888034143072919
dewi,0.0002390275953870705,0.00024216057880501314
dg,0.00029605016849892197,9.77588716513672e-05
dgn,0.00032256415507913493,9.77588716513672e-05
dhuhur,0.0002390275953870705,9.77588716513672e-05
di-,0.0002390275953870705,0.0001955177433027344
di-swab,0.00011951379769353526,0.00022494609601206116
diagnosis,0.00027500483338854136,0.0001955177433027344
diam,0.00011951379769353526,0.00024216057880501314
diarrheal,0.00011951379769353526,0.0001955177433027344
diaz,0.00011951379769353526,0.0002638482622447748
diberitahu,0.00027500483338854136,0.0001955177433027344
diberitahukan,0.00029605016849892197,9.77588716513672e-05
didiek,0.00011951379769353526,0.00024216057880501314
didik,0.0003320274065003928,0.00033217878118681524
difabel,0.00011951379769353526,0.00022494609601206116
digital,0.0002390275953870705,9.77588716513672e-05
dikembangbiakan,0.0002390275953870705,9.77588716513672e-05
dilakulan,0.00011951379769353526,0.0001955177433027344
din,0.0002390275953870705,9.77588716513672e-05
dinamis,0.00011951379769353526,0.0001955177433027344
dinas,0.00035854139308060575,0.00033544624980957064
dinding,0.00011951379769353526,0.00022494609601206116
dingin,0.0002390275953870705,0.00022494609601206116
dinkes,0.00029605016849892197,0.00024216057880501314
dinyatakn,0.0002390275953870705,9.77588716513672e-05
dioksida,0.0002390275953870705,9.77588716513672e-05
dipertanggungjawabkan,0.00011951379769353526,0.0001955177433027344
dirapid,0.00011951379769353526,0.0001955177433027344
direct,0.00034002847157253756,9.77588716513672e-05
director,0.00011951379769353526,0.0001955177433027344
direksi,0.00011951379769353526,0.0001955177433027344
direktorat,0.00011951379769353526,0.0001955177433027344
direktur,0.00011951379769353526,0.00031323115414004147
direktur-jenderal,0.00011951379769353526,0.0001955177433027344
dirjen,0.00011951379769353526,0.00022494609601206116
dirut,0.00011951379769353526,0.0001955177433027344
disdagkop,0.00011951379769353526,0.00022494609601206116
disdik,0.00011951379769353526,0.0001955177433027344
diseae,0.0002390275953870705,9.77588716513672e-05
disease,0.00027500483338854136,0.00022494609601206116
diseases,0.00011951379769353526,0.0001955177433027344
diserahterimakan,0.00011951379769353526,0.0001955177433027344
disguise,0.00011951379769353526,0.0001955177433027344
dishub,0.0002390275953870705,0.0001955177433027344
disinfect,0.0002390275953870705,9.77588716513672e-05
disinfektan,0.00011951379769353526,0.00031580504148131627
disiplin,0.0003320274065003928,0.00032863872004807224
diskon,0.0002390275953870705,9.77588716513672e-05
diskus,0.00011951379769353526,0.00022494609601206116
diskusi,0.0002390275953870705,0.00022494609601206116
distancing,0.0002390275953870705,0.0002888034143072919
distribusi,0.00011951379769353526,0.0003010172842236667
ditandatangani,0.0002390275953870705,0.00022494609601206116
ditest,0.0002390275953870705,9.77588716513672e-05
ditindaklanjuti,0.00011951379769353526,0.00022494609601206116
ditropan,0.0002390275953870705,9.77588716513672e-05
diy,0.00011951379769353526,0.0002781335741293101
djisamsoe,0.0002390275953870705,9.77588716513672e-05
djoko,0.00011951379769353526,0.0001955177433027344
dk,0.00011951379769353526,0.0001955177433027344
dki,0.00039705104468438905,0.0003648746025188974
dkk,0.00011951379769353526,0.00029732311714979
dll,0.00034002847157253756,9.77588716513672e-05
dlm,0.00027500483338854136,9.77588716513672e-05
dmi,0.00011951379769353526,0.0001955177433027344
dmin,0.0002390275953870705,9.77588716513672e-05
do,0.00027500483338854136,9.77588716513672e-05
doa,0.00029605016849892197,0.00022494609601206116
dobel,0.00011951379769353526,0.0001955177433027344
dokter,0.00037958672819098636,0.00034646409307135053
doktor,0.0002390275953870705,9.77588716513672e-05
dokumen,0.00011951379769353526,0.00025437444872138793
dokumentasi,0.0002390275953870705,9.77588716513672e-05
domestik,0.00011951379769353526,0.00024216057880501314
dominan,0.00011951379769353526,0.0001955177433027344
dominasi,0.00011951379769353526,0.00024216057880501314
domisi,0.0002390275953870705,9.77588716513672e-05
domisili,0.0003109820713900122,0.00022494609601206116
dompet,0.0002390275953870705,9.77588716513672e-05
donald,0.00011951379769353526,0.00024216057880501314
donasi,0.00029605016849892197,0.0001955177433027344
dongkrak,0.00011951379769353526,0.0001955177433027344
doni,0.0002390275953870705,0.0003304456369329934
dorong,0.00011951379769353526,0.00024216057880501314
dosampaikan,0.0002390275953870705,9.77588716513672e-05
dosen,0.0003109820713900122,9.77588716513672e-05
dosis,0.0002390275953870705,0.0003104910977470536
down,0.0002390275953870705,9.77588716513672e-05
doxepin,0.0002390275953870705,9.77588716513672e-05
dpd,0.00011951379769353526,0.0001955177433027344
dpr,0.0002390275953870705,0.0002888034143072919
dprd,0.00011951379769353526,0.0003413115797160446
dr,0.0003918562945512266,0.0003648746025188974
dramatis,0.00011951379769353526,0.0001955177433027344
drastis,0.00011951379769353526,0.00022494609601206116
drink,0.0002390275953870705,9.77588716513672e-05
drinking,0.00027500483338854136,9.77588716513672e-05
droplet,0.0003109820713900122,0.0002715889315143399
dropletnya,0.0002390275953870705,9.77588716513672e-05
drs,0.0002390275953870705,9.77588716513672e-05
ds,0.00011951379769353526,0.00024216057880501314
dst,0.0002390275953870705,9.77588716513672e-05
dubes,0.00029605016849892197,9.77588716513672e-05
duduk,0.00029605016849892197,0.0003247764096315889
due,0.0002390275953870705,9.77588716513672e-05
duga,0.0003109820713900122,0.00031823176701661866
duit,0.0002390275953870705,9.77588716513672e-05
duka,0.00027500483338854136,0.0001955177433027344
dukung,0.00032256415507913493,0.0003104910977470536
duli,0.00027500483338854136,9.77588716513672e-05
dumped,0.0002390275953870705,9.77588716513672e-05
dungu,0.0002390275953870705,9.77588716513672e-05
dunia,0.00041726589515186783,0.00041177870739040636
dur,0.00011951379769353526,0.00022494609601206116
durasi,0.00011951379769353526,0.00024216057880501314
during,0.00011951379769353526,0.0001955177433027344
dustira,0.00011951379769353526,0.0001955177433027344
duta,0.0002390275953870705,9.77588716513672e-05
dw,0.00011951379769353526,0.0001955177433027344
dyah,0.00011951379769353526,0.0001955177433027344
dzolimi,0.0002390275953870705,9.77588716513672e-05
e,0.0002390275953870705,9.77588716513672e-05
e-tilang,0.00027500483338854136,9.77588716513672e-05
eating,0.0002390275953870705,9.77588716513672e-05
ebola,0.0002390275953870705,9.77588716513672e-05
ecek,0.00011951379769353526,0.00022494609601206116
edar,0.00037958672819098636,0.0002715889315143399
eddy,0.00011951379769353526,0.00024216057880501314
ederan,0.00011951379769353526,0.0001955177433027344
edi,0.00011951379769353526,0.00025437444872138793
edison,0.00011951379769353526,0.00024216057880501314
edotel,0.00011951379769353526,0.0001955177433027344
education,0.00011951379769353526,0.0001955177433027344
edukasi,0.00011951379769353526,0.0002638482622447748
efarina,0.0002390275953870705,9.77588716513672e-05
efek,0.00011951379769353526,0.00025437444872138793
efektif,0.00027500483338854136,0.0002838028014307147
effendi,0.00011951379769353526,0.00024216057880501314
efisien,0.00011951379769353526,0.0001955177433027344
ego,0.00011951379769353526,0.0001955177433027344
eidy,0.00011951379769353526,0.0001955177433027344
eka,0.00011951379769353526,0.0001955177433027344
eko,0.00011951379769353526,0.00025437444872138793
ekonomi,0.0003109820713900122,0.00037208785955869495
eksklusif,0.0002390275953870705,9.77588716513672e-05
ekspatriat,0.00011951379769353526,0.00022494609601206116
ekspedisi,0.0002390275953870705,9.77588716513672e-05
ekspor,0.0002390275953870705,0.00024216057880501314
ekspos,0.00011951379769353526,0.0001955177433027344
eksternal,0.00011951379769353526,0.0001955177433027344
ekstra,0.00011951379769353526,0.00022494609601206116
ekstrak,0.0002390275953870705,9.77588716513672e-05
ekstrim,0.00011951379769353526,0.0001955177433027344
ekuador,0.00029605016849892197,9.77588716513672e-05
elastis,0.00011951379769353526,0.00025437444872138793
elektromagnetik,0.0002390275953870705,9.77588716513672e-05
elektronik,0.0002390275953870705,9.77588716513672e-05
elisabet,0.0002390275953870705,9.77588716513672e-05
elit,0.0002390275953870705,9.77588716513672e-05
email,0.00027500483338854136,9.77588716513672e-05
emas,0.0002390275953870705,9.77588716513672e-05
embus,0.00011951379769353526,0.0001955177433027344
emil,0.00011951379769353526,0.0002638482622447748
empati,0.00011951379769353526,0.0001955177433027344
enak,0.0002390275953870705,9.77588716513672e-05
enam,0.00011951379769353526,0.00032270496766342833
enggan,0.00011951379769353526,0.00025437444872138793
england,0.00011951379769353526,0.0001955177433027344
entas,0.00011951379769353526,0.0001955177433027344
enteng,0.0002390275953870705,0.0001955177433027344
eorang,0.00011951379769353526,0.0001955177433027344
epidemi,0.00011951379769353526,0.00022494609601206116
epidemiologi,0.00011951379769353526,0.0002781335741293101
epidemiologis,0.00011951379769353526,0.0001955177433027344
epidemologi,0.00011951379769353526,0.0001955177433027344
episenter,0.00011951379769353526,0.0001955177433027344
episentrum,0.00011951379769353526,0.0001955177433027344
episode,0.0002390275953870705,9.77588716513672e-05
era,0.0002390275953870705,0.00024216057880501314
erat,0.00011951379769353526,0.0003338439412171189
erdian,0.00011951379769353526,0.0001955177433027344
ering,0.00029605016849892197,9.77588716513672e-05
eropa,0.0002390275953870705,0.0001955177433027344
error,0.00011951379769353526,0.0001955177433027344
erti,0.00027500483338854136,9.77588716513672e-05
esok,0.00011951379769353526,0.0001955177433027344
especially,0.0002390275953870705,9.77588716513672e-05
etap,0.00011951379769353526,0.0001955177433027344
etika,0.00011951379769353526,0.0001955177433027344
evakuasi,0.0002390275953870705,9.77588716513672e-05
evaluasi,0.0002390275953870705,0.0002838028014307147
evarina,0.00029605016849892197,9.77588716513672e-05
everyday,0.0002390275953870705,9.77588716513672e-05
evo,0.00011951379769353526,0.00022494609601206116
executive,0.00011951379769353526,0.0001955177433027344
exercise,0.0002390275953870705,9.77588716513672e-05
exo,0.0002390275953870705,9.77588716513672e-05
extensive,0.0002390275953870705,9.77588716513672e-05
extraordinary,0.00011951379769353526,0.0001955177433027344
eyes,0.00027500483338854136,9.77588716513672e-05
f,0.00011951379769353526,0.0001955177433027344
fabricated,0.0002390275953870705,9.77588716513672e-05
facebook,0.00039451863108207663,0.0001955177433027344
facebook-nya,0.0002390275953870705,9.77588716513672e-05
faceshield,0.00011951379769353526,0.0001955177433027344
fachrul,0.00011951379769353526,0.00025437444872138793
faclp,0.00011951379769353526,0.0001955177433027344
fadil,0.00011951379769353526,0.00022494609601206116
fahira,0.00011951379769353526,0.00025437444872138793
fahrial,0.0002390275953870705,0.0001955177433027344
fakta,0.0003320274065003928,0.0001955177433027344
faktor,0.00011951379769353526,0.00025437444872138793
faktual,0.00011951379769353526,0.0001955177433027344
fakultas,0.00011951379769353526,0.00022494609601206116
false,0.00027500483338854136,9.77588716513672e-05
faqih,0.00011951379769353526,0.00022494609601206116
far,0.0002390275953870705,9.77588716513672e-05
fardhu,0.0002390275953870705,9.77588716513672e-05
farma,0.00011951379769353526,0.00030756192683863685
farmakologi,0.00027500483338854136,9.77588716513672e-05
farmasi,0.00027500483338854136,0.00024216057880501314
fase,0.00011951379769353526,0.00029327661495410156
fasilitas,0.0002390275953870705,0.00030756192683863685
fasum,0.0002390275953870705,9.77588716513672e-05
fatality,0.00011951379769353526,0.00022494609601206116
fatwa,0.00027500483338854136,0.0001955177433027344
favorit,0.00011951379769353526,0.00022494609601206116
fax,0.0002390275953870705,9.77588716513672e-05
fbi,0.00027500483338854136,9.77588716513672e-05
fbr,0.0003320274065003928,9.77588716513672e-05
fd,0.00011951379769353526,0.0001955177433027344
febria,0.00011951379769353526,0.0001955177433027344
februari,0.00011951379769353526,0.00022494609601206116
fenny,0.00011951379769353526,0.00022494609601206116
ferdian,0.00011951379769353526,0.00022494609601206116
fery,0.00011951379769353526,0.00032863872004807224
ff,0.00011951379769353526,0.0001955177433027344
figur,0.00011951379769353526,0.0001955177433027344
fikri,0.00011951379769353526,0.00025437444872138793
film,0.00011951379769353526,0.0001955177433027344
final,0.00011951379769353526,0.0001955177433027344
finansial,0.00011951379769353526,0.0001955177433027344
finding,0.00011951379769353526,0.00022494609601206116
findings,0.0002390275953870705,9.77588716513672e-05
firmanti,0.00011951379769353526,0.0001955177433027344
fisik,0.00029605016849892197,0.0002715889315143399
fisiologi,0.0002390275953870705,9.77588716513672e-05
fitrah,0.0002390275953870705,9.77588716513672e-05
fitri,0.00032256415507913493,0.0001955177433027344
fix,0.00011951379769353526,0.0001955177433027344
fk,0.0002390275953870705,0.0001955177433027344
fkm,0.00011951379769353526,0.00022494609601206116
flora,0.0002390275953870705,9.77588716513672e-05
flu,0.0003109820713900122,9.77588716513672e-05
fluktuatif,0.00011951379769353526,0.0001955177433027344
fmipa,0.0002390275953870705,9.77588716513672e-05
